[2022-11-01 13:14:32,666][lightning][INFO] - successful load initial weights
[2022-11-01 13:26:41,740][lightning][INFO] - reference : джой мне нужен будильник с утра
[2022-11-01 13:26:41,740][lightning][INFO] - prediction: джой меножни бден сутра
[2022-11-01 13:26:43,085][lightning][INFO] - reference : афина надо пополнить счет сим карты брату
[2022-11-01 13:26:43,085][lightning][INFO] - prediction: афина наковокоми сче семкарты праду
[2022-11-01 13:26:44,278][lightning][INFO] - reference : салют набрать контакт
[2022-11-01 13:26:44,278][lightning][INFO] - prediction: салют набрать кантакт
[2022-11-01 13:26:45,576][lightning][INFO] - reference : афина у меня есть выбор
[2022-11-01 13:26:45,576][lightning][INFO] - prediction: афина уменя есь дубр
[2022-11-01 13:26:46,893][lightning][INFO] - reference : салют какая валюта используется в стране восточная тимор
[2022-11-01 13:26:46,893][lightning][INFO] - prediction: салют какая валюта используется срание мостошнатиму
[2022-11-01 13:26:48,186][lightning][INFO] - reference : афина возьми трубку мама звонит
[2022-11-01 13:26:48,186][lightning][INFO] - prediction: афина намитрупоманазонит
[2022-11-01 13:26:49,522][lightning][INFO] - reference : джой сколько стоят часы бурико александры
[2022-11-01 13:26:49,523][lightning][INFO] - prediction: джой сколькостоечисе бори калексантры
[2022-11-01 13:26:50,940][lightning][INFO] - reference : джой долгота каблин
[2022-11-01 13:26:50,940][lightning][INFO] - prediction: джой дугота кбле
[2022-11-01 13:26:52,332][lightning][INFO] - reference : сбер сделай денежный перевод
[2022-11-01 13:26:52,333][lightning][INFO] - prediction: сбер делай денежни перефод
[2022-11-01 13:26:53,570][lightning][INFO] - reference : афина переведи шесть тысяч рублей жене
[2022-11-01 13:26:53,570][lightning][INFO] - prediction: афина перевеви чисттысячь рублей живе
[2022-11-01 13:26:54,800][lightning][INFO] - reference : сбер прошу оформить кредитную карту
[2022-11-01 13:26:54,800][lightning][INFO] - prediction: сбер прошсформи се кредитную карту
[2022-11-01 13:26:56,059][lightning][INFO] - reference : афина у меня нет способности
[2022-11-01 13:26:56,060][lightning][INFO] - prediction: афина лиес назобуски
[2022-11-01 13:26:57,486][lightning][INFO] - reference : салют звук вверх
[2022-11-01 13:26:57,486][lightning][INFO] - prediction: салют звуквер
[2022-11-01 13:26:58,721][lightning][INFO] - reference : афина включи канал триста шестьдесят пять дней тв
[2022-11-01 13:26:58,721][lightning][INFO] - prediction: афина включи канал трезтошися пяметв
[2022-11-01 13:26:59,975][lightning][INFO] - reference : салют сколько у меня денег осталось в ситибанке
[2022-11-01 13:26:59,976][lightning][INFO] - prediction: салют сколько недене костолос всики барке
[2022-11-01 13:27:01,418][lightning][INFO] - reference : салют вруби рбк
[2022-11-01 13:27:01,418][lightning][INFO] - prediction: салют вроби дарбака
[2022-11-01 13:27:03,172][lightning][INFO] - reference : сбер посмотреть канал супер
[2022-11-01 13:27:03,172][lightning][INFO] - prediction: сбер посмотреть каналста
[2022-11-01 13:27:04,877][lightning][INFO] - reference : сбер почему комар не может упасть со стены
[2022-11-01 13:27:04,877][lightning][INFO] - prediction: сбер лючегу овани можно ваицес ивы
[2022-11-01 13:27:06,184][lightning][INFO] - reference : сбер расскажи анекдот
[2022-11-01 13:27:06,185][lightning][INFO] - prediction: сбер с
[2022-11-01 13:27:07,334][lightning][INFO] - reference : афина включи артик и асти
[2022-11-01 13:27:07,335][lightning][INFO] - prediction: афина включи артек ибасте
[2022-11-01 13:27:08,439][lightning][INFO] - reference : сбер что такое иерусалим
[2022-11-01 13:27:08,439][lightning][INFO] - prediction: сбер чо такой еректаи
[2022-11-01 13:27:09,729][lightning][INFO] - reference : джой почему мне отказали в кредите
[2022-11-01 13:27:09,729][lightning][INFO] - prediction: джой почегу мня отказалив ридици
[2022-11-01 13:27:10,981][lightning][INFO] - reference : афина десять тысяч рублей перевести в евро сколько
[2022-11-01 13:27:10,982][lightning][INFO] - prediction: афина десять тысяч рублей рвестий взевросклька
